,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet,sentiment
620,1.49729E+18,1.49729E+18,2022-02-25 19:25:16 GMT Standard Time,25/2/2022,19:25:16,0,1.49182E+18,kalaosalesbot,Kalao Sales BOT,,en,[],"['https://snowtrace.io/tx/0xeac405cb6f467cc50633b5f34c3cf28b61bcc12555777347f9886a086ab163a8', 'https://marketplace.kalao.io/collection/0xa7abc3736bc5a4d3d4730eac5a1e487e56c86789']",['https://pbs.twimg.com/media/FMdyzFpWYAoWGtt.jpg'],0,0,3,['avax'],[],https://twitter.com/KalaoSalesBot/status/1497291624598147089,FALSE,,1,https://pbs.twimg.com/media/FMdyzFpWYAoWGtt.jpg,,,,,,,[],,,,,#1645 sold for 20.00 #AVAX.   https://t.co/WfVkoUcNv1  https://t.co/6WDhXZNdDC  https://t.co/3i2dzPvQb7,0
623,1.49729E+18,1.49729E+18,2022-02-25 19:25:02 GMT Standard Time,25/2/2022,19:25:02,0,1.47554E+18,firat_sales,Firat's NFT Sales,,en,[],"['https://snowtrace.io/tx/0xeac405cb6f467cc50633b5f34c3cf28b61bcc12555777347f9886a086ab163a8', 'https://nftrade.com/assets/avalanche/0xa7abc3736bc5a4d3d4730eac5a1e487e56c86789/2397']",['https://pbs.twimg.com/media/FMdyvuVXoAIjHki.jpg'],0,0,0,['avax'],[],https://twitter.com/firat_sales/status/1497291566876184582,FALSE,,1,https://pbs.twimg.com/media/FMdyvuVXoAIjHki.jpg,,,,,,,[],,,,,Firat's NFT (token id: 2397) sold for 20.00 #AVAX!  https://t.co/8X1vxMJ061  https://t.co/b37lPovqNj  https://t.co/qM7iKsPyU2,0
625,1.49729E+18,1.49724E+18,2022-02-25 19:23:52 GMT Standard Time,25/2/2022,19:23:52,0,1.3806E+18,ozhnozr_,ö𝔃𝓱𝓪𝓷 ö𝔃𝓮𝓻,,und,[],[],[],0,0,0,['avax'],[],https://twitter.com/ozhnozr_/status/1497291274763780100,FALSE,,0,,,,,,,,"[{'screen_name': 'avax_city', 'name': 'AVAX CITY 🔺', 'id': '1492526387651043328'}]",,,,,@avax_city ❤️‍🔥❤️‍🔥❤️‍🔥#avax ❤️‍🔥❤️‍🔥❤️‍🔥,0
627,1.49729E+18,1.4969E+18,2022-02-25 19:23:29 GMT Standard Time,25/2/2022,19:23:29,0,1.45604E+18,ankrahmun90,.,,en,[],[],[],0,0,0,['avax'],[],https://twitter.com/ankrahmun90/status/1497291175446908935,FALSE,,0,,,,,,,,"[{'screen_name': 'VastBlast', 'name': 'VastBlast', 'id': '1093328537879306240'}]",,,,,@VastBlast I'm buying #AVAX in this dip. I definitely don't want to miss the chance,1
629,1.49729E+18,1.49728E+18,2022-02-25 19:23:02 GMT Standard Time,25/2/2022,19:23:02,0,1.49077E+18,notworryatall,MikyxCrypto,,en,[],[],[],1,0,10,['avax'],[],https://twitter.com/NotWorryAtAll/status/1497291063903637506,FALSE,,0,,,,,,,,"[{'screen_name': 'Coinbase_NFT', 'name': 'Coinbase NFT', 'id': '1444011503275810822'}]",,,,,@Coinbase_NFT #AVAX if you want fast transactions with low fees,1
633,1.49729E+18,1.49629E+18,2022-02-25 19:20:05 GMT Standard Time,25/2/2022,19:20:05,0,1.49077E+18,notworryatall,MikyxCrypto,,en,[],[],[],0,0,0,['avax'],[],https://twitter.com/NotWorryAtAll/status/1497290319456575494,FALSE,,0,,,,,,,,"[{'screen_name': 'bitgetglobal', 'name': 'Bitget', 'id': '1098881129057112064'}]",,,,,@bitgetglobal #AVAX a top 10 coin should be always listed,1
634,1.49729E+18,1.49728E+18,2022-02-25 19:19:59 GMT Standard Time,25/2/2022,19:19:59,0,1.41997E+18,cryptohk_,0xRedKing 🔺,,und,[],[],[],0,0,1,['avax'],[],https://twitter.com/CryptoHK_/status/1497290294219313153,FALSE,,0,,,,,,,,"[{'screen_name': 'kursadbucak', 'name': 'Kürşad BUCAK 🇹🇷 BİST&VİOP&CRYPTO Trader&Analyst', 'id': '108725024'}]",,,,,@kursadbucak #AVAX,0
635,1.49729E+18,1.49729E+18,2022-02-25 19:19:28 GMT Standard Time,25/2/2022,19:19:28,0,289575702,grblc,Dr. Doom,,en,[],[],['https://pbs.twimg.com/media/FMdxdmtXwAg_S-C.jpg'],0,0,5,['avax'],[],https://twitter.com/grblc/status/1497290164514791434,FALSE,,1,https://pbs.twimg.com/media/FMdxdmtXwAg_S-C.jpg,,,,,,,[],,,,,"Wow, markets are pretty volatile, thank god #AVAX is still pumped and ready to go  https://t.co/hnCJ6w4IqS",1
638,1.49729E+18,1.49726E+18,2022-02-25 19:18:35 GMT Standard Time,25/2/2022,19:18:35,0,292003472,javiergallardo7,Javier Gallardo 🔺,,en,[],[],[],0,0,2,['avax'],[],https://twitter.com/JavierGallardo7/status/1497289942455705603,FALSE,,0,,,,,,,,"[{'screen_name': 'cryptomanran', 'name': 'Ran NeuNer', 'id': '58487473'}]",,,,,@cryptomanran #AVAX $150 by end March,1
643,1.49729E+18,1.49729E+18,2022-02-25 19:18:14 GMT Standard Time,25/2/2022,19:18:14,0,1.48616E+18,warriors_sales,AVAXWARRIORS SALES BOT 🔺,,en,"[{'screen_name': 'avaxwarriors', 'name': 'avaxwarriors🔺', 'id': '1457269233491062788'}]","['https://snowtrace.io/tx/0xa2c99975e9143ac666ce00857b174eb68f408c577d3145841e30235681801c56', 'https://avaxwarriors.io/collections/avax-warriors/7704']",['https://pbs.twimg.com/media/FMdxMB0XoA4YH8X.png'],0,1,5,['avax'],[],https://twitter.com/WARRIORS_sales/status/1497289853683253256,FALSE,,1,https://pbs.twimg.com/media/FMdxMB0XoA4YH8X.png,,,,,,,[],,,,,Rakash (Citizen) sold for 1.41 #AVAX!  @AVAXWARRIORS  https://t.co/UzdODqjCaJ  https://t.co/BUxcvRxA9c  https://t.co/587iwkeQlZ,0
650,1.49729E+18,1.49729E+18,2022-02-25 19:14:21 GMT Standard Time,25/2/2022,19:14:21,0,1.46682E+18,chikn_sales,chikn sales,,en,"[{'screen_name': 'chikn_nft', 'name': 'chikn 🔺 // $egg //', 'id': '1457879822261047298'}]","['http://discord.gg/chikn', 'https://chikn.farm/chikn/7218', 'https://snowtrace.io/tx/0x7a5c97bf81d28cbc80891726c595452c68cd9c4c3577a8ced3dccb6f0083de9e']",['https://pbs.twimg.com/media/FMdwTVyXIAUcs7E.jpg'],0,0,0,['avax'],[],https://twitter.com/chikn_sales/status/1497288880286048257,FALSE,,1,https://pbs.twimg.com/media/FMdwTVyXIAUcs7E.jpg,,,,,,,[],,,,,🐔 chikn No.7218 - common - 12 kg - sold for 27.00 #AVAX! 🥚  Twitter: @chikn_nft Community Chat:  https://t.co/7uXXalYewy Marketplace Listing:  https://t.co/1fg1o6b7zi Transaction:  https://t.co/GFbrCVLd7h  https://t.co/LOsEi8AAyX,0
652,1.49729E+18,1.49729E+18,2022-02-25 19:12:57 GMT Standard Time,25/2/2022,19:12:57,0,1.48616E+18,warriors_sales,AVAXWARRIORS SALES BOT 🔺,,en,"[{'screen_name': 'avaxwarriors', 'name': 'avaxwarriors🔺', 'id': '1457269233491062788'}]","['https://snowtrace.io/tx/0x13b64f128d76e4cbbbcec21530d4d03e519f58d0288f9a63c07ad7a159f3ddac', 'https://avaxwarriors.io/collections/avax-warriors/2910']",['https://pbs.twimg.com/media/FMdv-ohWUAUPfIh.png'],0,0,3,['avax'],[],https://twitter.com/WARRIORS_sales/status/1497288523921113092,FALSE,,1,https://pbs.twimg.com/media/FMdv-ohWUAUPfIh.png,,,,,,,[],,,,,Izadeh (Logistics) sold for 1.38 #AVAX!  @AVAXWARRIORS  https://t.co/p7EcUQswzP  https://t.co/YbfyeMZo98  https://t.co/3MtVy4ROGV,0
655,1.49729E+18,1.49729E+18,2022-02-25 19:12:14 GMT Standard Time,25/2/2022,19:12:14,0,1.48616E+18,warriors_sales,AVAXWARRIORS SALES BOT 🔺,,en,"[{'screen_name': 'avaxwarriors', 'name': 'avaxwarriors🔺', 'id': '1457269233491062788'}]","['https://snowtrace.io/tx/0xd36114cde89ed80b3b5db348bbc2c8418cda495b0c1a1aa39974b771840c7e00', 'https://avaxwarriors.io/collections/avax-warriors/6562']",['https://pbs.twimg.com/media/FMdv0NZWYAc7psx.png'],0,0,5,['avax'],[],https://twitter.com/WARRIORS_sales/status/1497288344946065414,FALSE,,1,https://pbs.twimg.com/media/FMdv0NZWYAc7psx.png,,,,,,,[],,,,,Alf (Construction) sold for 1.39 #AVAX!  @AVAXWARRIORS  https://t.co/TszF6PwOyH  https://t.co/thUnDLh7Vd  https://t.co/1LpSpr8ETg,0
656,1.49729E+18,1.49718E+18,2022-02-25 19:12:11 GMT Standard Time,25/2/2022,19:12:11,0,1.49077E+18,k_royalenft,KennyNFT,,en,[],[],[],0,0,0,['avax'],[],https://twitter.com/K_RoyaleNFT/status/1497288331813691407,FALSE,,0,,,,,,,,"[{'screen_name': 'cryptoworld202', 'name': 'Cryptocurrency World', 'id': '974317246888710145'}]",,,,,@cryptoworld202 Buying some altcoins like #AVAX,1
658,1.49729E+18,1.49729E+18,2022-02-25 19:11:39 GMT Standard Time,25/2/2022,19:11:39,0,1.45461E+18,0x_billy,Billy the Kid 🔺,,en,[],[],"['https://pbs.twimg.com/media/FMdvrUcWUAAB5-D.jpg', 'https://pbs.twimg.com/media/FMdvriEXwAQdsXM.jpg']",1,0,2,['avax'],['joe'],https://twitter.com/0x_billy/status/1497288196908060677,FALSE,,1,https://pbs.twimg.com/media/FMdvrUcWUAAB5-D.jpg,,,,,,,[],,,,,Fees on #AVAX are looking fantastic again. $JOE is probably the easiest 10x from here and it can't be more obvious.  https://t.co/oaGOcUyFSI,1
660,1.49729E+18,1.49729E+18,2022-02-25 19:10:57 GMT Standard Time,25/2/2022,19:10:57,0,1.43031E+18,cryptopuffies,CryptoPuffies 🔺| MINTING NOW,,en,[],['https://www.cryptopuffies.io/mint'],[],3,10,26,['avax'],[],https://twitter.com/CryptoPuffies/status/1497288022295027713,FALSE,,0,,,,,,,,[],,,,,Did you know you can earn 1500% APR right now by staking your CryptoPuffies? 🤔  We're talking straight #AVAX rewards and adorable GameFi NFTs! 🔥  👉 https://t.co/zmP1FD0vWd👈,1
664,1.49729E+18,1.49729E+18,2022-02-25 19:10:29 GMT Standard Time,25/2/2022,19:10:29,0,1.46452E+18,avalanchedwin,"AvalanchEdwin (🔺, 🔺)",,en,[],[],[],0,0,1,['avax'],[],https://twitter.com/AvalanchEdwin/status/1497287903541489664,FALSE,,0,,,,,,,,"[{'screen_name': 'John1wu', 'name': 'John Wu 🔺', 'id': '1020364389222793216'}, {'screen_name': 'avalabsofficial', 'name': 'Ava Labs 🔺', 'id': '1275068809699708931'}, {'screen_name': 'circlepay', 'name': 'Circle', 'id': '2151686839'}]",,,,,"@John1wu @avalabsofficial @circlepay I'd like to think we are within a year of being able to have an Avalanche ""Red Card', where I can walk into a store or restaurant and make a purchase - with the #AVAX seamlessly converted to the relevant currency.",1
665,1.49729E+18,1.49729E+18,2022-02-25 19:09:21 GMT Standard Time,25/2/2022,19:09:21,0,391474015,tezukatez,DevilK🔺,,en,[],[],['https://pbs.twimg.com/media/FMdvJdAXwAYG9Gi.jpg'],3,6,49,['avax'],"['joe', 'usdc']",https://twitter.com/tezukaTez/status/1497287618421211144,FALSE,,1,https://pbs.twimg.com/media/FMdvJdAXwAYG9Gi.jpg,,,,,,,[],,,,,Aaahhhhhhhhhhhh I’m Staking $JOE for juicy $USDC on Monday evening GMT  🤩🤩📣📣🚀🚀 #AVAX  https://t.co/6XcIhD8ChN,0
674,1.49729E+18,1.49728E+18,2022-02-25 19:03:39 GMT Standard Time,25/2/2022,19:03:39,0,1.36518E+18,cryptocucina,Philomena 🔺,,en,[],[],[],0,1,13,['avax'],[],https://twitter.com/CryptoCucina/status/1497286184040484867,FALSE,,0,,,,,,,,"[{'screen_name': 'Coinbase_NFT', 'name': 'Coinbase NFT', 'id': '1444011503275810822'}]",,,,,@Coinbase_NFT Clearly the chain with the most daily transactions: #AVAX,1
678,1.49729E+18,1.49728E+18,2022-02-25 19:01:30 GMT Standard Time,25/2/2022,19:01:30,0,607429722,skywalking247,SkyWalking 🦁🔺,,und,[],[],[],0,1,6,['avax'],[],https://twitter.com/SkyWalking247/status/1497285644019765254,FALSE,,0,,,,,,,,"[{'screen_name': 'Coinbase_NFT', 'name': 'Coinbase NFT', 'id': '1444011503275810822'}]",,,,,@Coinbase_NFT #Avax ✌️,0
679,1.49729E+18,1.49729E+18,2022-02-25 19:01:12 GMT Standard Time,25/2/2022,19:01:12,0,1.49126E+18,pizzagame_sales,Pizza Game Sales Tracker,,en,[],[],['https://pbs.twimg.com/media/FMdtSdlXoAQ85XX.png'],0,0,0,['avax'],[],https://twitter.com/PizzaGame_Sales/status/1497285566823469057,FALSE,,1,https://pbs.twimg.com/media/FMdtSdlXoAQ85XX.png,,,,,,,[],,,,,Pizza Chef #7614 SOLD for 4.48 #AVAX  https://t.co/g0DSwpZaxB,0
682,1.49729E+18,1.49729E+18,2022-02-25 18:59:50 GMT Standard Time,25/2/2022,18:59:50,0,1.47554E+18,firat_sales,Firat's NFT Sales,,en,[],"['https://snowtrace.io/tx/0xa6a2e7ab32c61cd9b7632285b05ad02452d8c2043e87b071bbfd7b3fd3df85d8', 'https://nftrade.com/assets/avalanche/0xa7abc3736bc5a4d3d4730eac5a1e487e56c86789/439']",['https://pbs.twimg.com/media/FMds-iAX0AQ9oAP.jpg'],0,0,0,['avax'],[],https://twitter.com/firat_sales/status/1497285223947681793,FALSE,,1,https://pbs.twimg.com/media/FMds-iAX0AQ9oAP.jpg,,,,,,,[],,,,,Firat's NFT (token id: 439) sold for 3.50 #AVAX!  https://t.co/Xg0ubz52hu  https://t.co/xqlgbH5fxB  https://t.co/P03HaEa3YW,0
683,1.49729E+18,1.49729E+18,2022-02-25 18:59:42 GMT Standard Time,25/2/2022,18:59:42,0,1.49126E+18,pizzagame_sales,Pizza Game Sales Tracker,,en,[],[],['https://pbs.twimg.com/media/FMds8e1XwAcsjI2.png'],0,0,1,['avax'],[],https://twitter.com/PizzaGame_Sales/status/1497285189394907136,FALSE,,1,https://pbs.twimg.com/media/FMds8e1XwAcsjI2.png,,,,,,,[],,,,,Pizza Chef #6511 SOLD for 4.5 #AVAX  https://t.co/DnMKb0o5p1,0
686,1.49728E+18,1.4969E+18,2022-02-25 18:56:36 GMT Standard Time,25/2/2022,18:56:36,0,1.49077E+18,k_royalenft,KennyNFT,,en,[],[],[],0,0,0,['avax'],[],https://twitter.com/K_RoyaleNFT/status/1497284411540361222,FALSE,,0,,,,,,,,"[{'screen_name': 'VastBlast', 'name': 'VastBlast', 'id': '1093328537879306240'}]",,,,,@VastBlast #AVAX it's what i get and i took good profits in that dip,1
690,1.49728E+18,1.49728E+18,2022-02-25 18:55:37 GMT Standard Time,25/2/2022,18:55:37,0,1.43968E+18,allbull_noshit,Bullockaye🔺🐸,,en,[],[],[],0,1,13,['avax'],[],https://twitter.com/AllBull_NoShit/status/1497284163119968257,FALSE,,0,,,,,,,,"[{'screen_name': 'Coinbase_NFT', 'name': 'Coinbase NFT', 'id': '1444011503275810822'}]",,,,,@Coinbase_NFT #AVAX no question.,0
694,1.49728E+18,1.49728E+18,2022-02-25 18:54:01 GMT Standard Time,25/2/2022,18:54:01,0,69397899,peterhilborn,superp,,en,[],[],[],2,1,11,['avax'],[],https://twitter.com/peterhilborn/status/1497283760030633990,FALSE,,0,,,,,,,,"[{'screen_name': 's04p_', 'name': 'soap.avax🔺🐉', 'id': '947939381544914944'}, {'screen_name': 'Coinbase_NFT', 'name': 'Coinbase NFT', 'id': '1444011503275810822'}]",,,,,@s04p_ @Coinbase_NFT Honestly… how is #avax not on this list?,0
696,1.49728E+18,1.49728E+18,2022-02-25 18:53:03 GMT Standard Time,25/2/2022,18:53:03,0,9.43092E+17,sevilay33109508,sevilay🔺,,tr,[],[],[],1,0,3,['avax'],[],https://twitter.com/sevilay33109508/status/1497283519382532108,FALSE,,0,,,,,,,,"[{'screen_name': 'kursadbucak', 'name': 'Kürşad BUCAK 🇹🇷 BİST&VİOP&CRYPTO Trader&Analyst', 'id': '108725024'}]",,,,,@kursadbucak #avax niye almadınız Kürşad bey,0
704,1.49728E+18,1.49725E+18,2022-02-25 18:50:53 GMT Standard Time,25/2/2022,18:50:53,0,1.35849E+18,catheri_coin,Catherin (≖ᴗ≖✿) 🔺,,en,[],[],['https://pbs.twimg.com/media/FMdq60-WUAoP8wE.jpg'],0,0,0,['avax'],['egg'],https://twitter.com/Catheri_coin/status/1497282971971186688,FALSE,,1,https://pbs.twimg.com/media/FMdq60-WUAoP8wE.jpg,,,,,,,"[{'screen_name': 'Ralvero', 'name': 'RALVΞRO', 'id': '37794688'}]",,,,,@Ralvero My body is ready 😳🥵. Right now #AVAX and $EGG are already pumping   ᕙ(`▿´)ᕗ  https://t.co/xHRdhR0of6,0
705,1.49728E+18,1.49728E+18,2022-02-25 18:49:29 GMT Standard Time,25/2/2022,18:49:29,0,1.47554E+18,firat_sales,Firat's NFT Sales,,en,[],"['https://snowtrace.io/tx/0x773e1ff024ffb38ef5c036bd5f5794aa2aa2d78d910a145966ebed63e1f0efbf', 'https://nftrade.com/assets/avalanche/0xa7abc3736bc5a4d3d4730eac5a1e487e56c86789/3835']",['https://pbs.twimg.com/media/FMdqnEMWYAATVS3.jpg'],0,0,0,['avax'],[],https://twitter.com/firat_sales/status/1497282621834944518,FALSE,,1,https://pbs.twimg.com/media/FMdqnEMWYAATVS3.jpg,,,,,,,[],,,,,Firat's NFT (token id: 3835) sold for 3.40 #AVAX!  https://t.co/nixe3auxIC  https://t.co/s3hLXeQZIe  https://t.co/jL2sOyVBWI,0
710,1.49728E+18,1.49728E+18,2022-02-25 18:47:01 GMT Standard Time,25/2/2022,18:47:01,0,1.47554E+18,firat_sales,Firat's NFT Sales,,en,[],"['https://snowtrace.io/tx/0x4bf1272d75f3015fdea72ec553d8201d7bfb1a6a27e0fa052f3d74f789604611', 'https://nftrade.com/assets/avalanche/0xa7abc3736bc5a4d3d4730eac5a1e487e56c86789/4353']",['https://pbs.twimg.com/media/FMdqCzSXsAIp1Lu.jpg'],0,0,0,['avax'],[],https://twitter.com/firat_sales/status/1497281999039520774,FALSE,,1,https://pbs.twimg.com/media/FMdqCzSXsAIp1Lu.jpg,,,,,,,[],,,,,Firat's NFT (token id: 4353) sold for 3.30 #AVAX!  https://t.co/1QsLmQ708C  https://t.co/RNH0Hi0UFG  https://t.co/P8Kn1uWSGJ,0
712,1.49728E+18,1.49728E+18,2022-02-25 18:46:23 GMT Standard Time,25/2/2022,18:46:23,0,292003472,javiergallardo7,Javier Gallardo 🔺,,en,[],[],[],0,0,0,['avax'],['egg'],https://twitter.com/JavierGallardo7/status/1497281839484002313,FALSE,,0,,,,,,,,"[{'screen_name': 'Crypto__emily', 'name': 'Emily’s Universe 💎', 'id': '1033315094539776002'}]",,,,,"@Crypto__emily In fact, #AVAX and $EGG have already started to pump hard 🚀🥚🔥",0
719,1.49728E+18,1.49728E+18,2022-02-25 18:41:18 GMT Standard Time,25/2/2022,18:41:18,0,1.47273E+18,nikolingo,🅿️iko_NiFTa,,en,[],['https://www.youtube.com/watch?v=2zSODYat7Rs'],[],0,0,1,['avax'],[],https://twitter.com/nikolingo/status/1497280560246538242,FALSE,,0,,,,,,,,[],,,,,"@Underground_nft has created a new take on the play to earn model, aside from staking there is a PVP feature dropping soon. Cleanest game on #AVAX glad I got in when I did  https://t.co/TGT6ylCzGn",1
720,1.49728E+18,1.49728E+18,2022-02-25 18:40:43 GMT Standard Time,25/2/2022,18:40:43,0,1.47554E+18,firat_sales,Firat's NFT Sales,,en,[],"['https://snowtrace.io/tx/0xd9a0624e687f6ea55054412060e4a70e4f74ff1ef9e71e81daca938432241e8b', 'https://nftrade.com/assets/avalanche/0xa7abc3736bc5a4d3d4730eac5a1e487e56c86789/3207']",['https://pbs.twimg.com/media/FMdomi_WQAMVMOD.jpg'],0,0,0,['avax'],[],https://twitter.com/firat_sales/status/1497280413827481607,FALSE,,1,https://pbs.twimg.com/media/FMdomi_WQAMVMOD.jpg,,,,,,,[],,,,,Firat's NFT (token id: 3207) sold for 3.25 #AVAX!  https://t.co/2ue3plNp0W  https://t.co/b5JzcY23Zu  https://t.co/MhIEAnbs2d,0
722,1.49728E+18,1.49725E+18,2022-02-25 18:39:48 GMT Standard Time,25/2/2022,18:39:48,0,1.48064E+18,carlin_0x,Carlin_0x,,en,[],[],[],1,0,2,['avax'],[],https://twitter.com/Carlin_0x/status/1497280185292500992,FALSE,,0,,,,,,,,"[{'screen_name': 'MMCrypto', 'name': 'MMCrypto', 'id': '904700529988820992'}]",,,,,@MMCrypto 2022 will show the POWER of #AVAX,0
726,1.49728E+18,1.49728E+18,2022-02-25 18:39:05 GMT Standard Time,25/2/2022,18:39:05,0,1.47554E+18,firat_sales,Firat's NFT Sales,,en,[],"['https://snowtrace.io/tx/0xa3ff58c5c5ebdbc2b4294027812be2589af473361a33ecacdccf9d5bb257821d', 'https://nftrade.com/assets/avalanche/0xa7abc3736bc5a4d3d4730eac5a1e487e56c86789/4994']",['https://pbs.twimg.com/media/FMdoOvAXsAkq-L8.jpg'],0,0,1,['avax'],[],https://twitter.com/firat_sales/status/1497280004702486535,FALSE,,1,https://pbs.twimg.com/media/FMdoOvAXsAkq-L8.jpg,,,,,,,[],,,,,Firat's NFT (token id: 4994) sold for 3.20 #AVAX!  https://t.co/QuOyCll4DY  https://t.co/4zKSrVW5cv  https://t.co/AOQQj5wy87,0
727,1.49728E+18,1.49728E+18,2022-02-25 18:38:44 GMT Standard Time,25/2/2022,18:38:44,0,1.47554E+18,firat_sales,Firat's NFT Sales,,en,[],"['https://snowtrace.io/tx/0xe3f3f9978382b034dc06a1b3b9a18b3c8b3707e19cdea5e7ad92a812fc066533', 'https://nftrade.com/assets/avalanche/0xa7abc3736bc5a4d3d4730eac5a1e487e56c86789/4721']",['https://pbs.twimg.com/media/FMdoJklXwAM49Wf.jpg'],0,0,0,['avax'],[],https://twitter.com/firat_sales/status/1497279916588605445,FALSE,,1,https://pbs.twimg.com/media/FMdoJklXwAM49Wf.jpg,,,,,,,[],,,,,Firat's NFT (token id: 4721) sold for 3.50 #AVAX!  https://t.co/6KA6Y6M1WP  https://t.co/tq68AUbQh3  https://t.co/jMZ2FnOz6H,0
733,1.49728E+18,1.49728E+18,2022-02-25 18:36:31 GMT Standard Time,25/2/2022,18:36:31,0,8.57793E+17,justdoingitbig,Yannick M (King Nick),,en,[],[],[],2,0,0,['avax'],[],https://twitter.com/JustDoingItBig/status/1497279356225339400,FALSE,,0,,,,,,,,[],,,,,"@kevinsekniqi, would you or anyone else within the #AVAX eco be able to help with an AvalancheGo question from Discord?  In summary, the debug_traceTransaction API call returns ""does not exist/is not available"" despite 'debug-tracer' enabled within both command-line &amp; config.json",0
734,1.49728E+18,1.49728E+18,2022-02-25 18:36:18 GMT Standard Time,25/2/2022,18:36:18,0,1.46682E+18,chikn_sales,chikn sales,,en,"[{'screen_name': 'chikn_nft', 'name': 'chikn 🔺 // $egg //', 'id': '1457879822261047298'}]","['http://discord.gg/chikn', 'https://chikn.farm/chikn/5399', 'https://snowtrace.io/tx/0x8d5478b54b697b8c983a3efbe69d3e97261e42e41d167b1ebf28c2b86b761ec1']",['https://pbs.twimg.com/media/FMdnl5NXwA4XBux.jpg'],1,0,8,['avax'],[],https://twitter.com/chikn_sales/status/1497279302941003779,FALSE,,1,https://pbs.twimg.com/media/FMdnl5NXwA4XBux.jpg,,,,,,,[],,,,,🐔 chikn No.5399 - elite - 7 kg - sold for 39.90 #AVAX! 🥚  Twitter: @chikn_nft Community Chat:  https://t.co/7uXXalYewy Marketplace Listing:  https://t.co/1VtrO77SKu Transaction:  https://t.co/QYJYzJp23h  https://t.co/MaDttqN3BI,0
744,1.49728E+18,1.49653E+18,2022-02-25 18:31:50 GMT Standard Time,25/2/2022,18:31:50,0,1.48602E+18,bullishavax,"Bernard Bull (🔺,🔺)",,fr,[],[],[],0,0,0,['avax'],['joe'],https://twitter.com/BullishAvax/status/1497278177516957702,FALSE,,0,,,,,,,,"[{'screen_name': 'tezukaTez', 'name': 'DevilK🔺', 'id': '391474015'}]",,,,,@tezukaTez Félicitations! LFG #AVAX et $JOE,0
